index,tails,LargestTailStreak,LargestHeadStreak
836768,2,1,1
836769,3,2,1
836770,3,1,1
836771,4,3,2
836772,3,1,1
836773,4,3,2
836774,5,2,1
836775,4,4,2
836776,0,0,3
836777,1,1,3
836778,11,7,1
836779,2,1,1
836780,7,4,1
836781,4,2,1
836782,3,3,2
836783,0,0,3
836784,1,1,3
836785,3,2,2
836786,0,0,3
836787,2,2,3
836788,0,0,3
836789,7,4,1
836790,4,2,2
836791,3,2,2
836792,0,0,3
836793,2,1,1
836794,3,2,1
836795,3,2,1
836796,2,1,2
836797,4,4,2
836798,2,1,2
836799,3,2,1
836800,4,2,1
836801,2,1,2
836802,6,6,3
836803,3,2,2
836804,2,2,2
836805,5,3,2
836806,0,0,3
836807,7,5,1
836808,0,0,3
836809,4,3,2
836810,5,4,2
836811,5,5,3
836812,5,2,1
836813,2,2,2
836814,4,2,1
836815,3,1,1
836816,0,0,3
836817,2,1,1
836818,0,0,3
836819,1,1,3
836820,1,1,3
836821,4,4,2
836822,2,1,2
836823,5,5,2
836824,3,3,2
836825,1,1,2
836826,1,1,3
836827,0,0,3
836828,3,1,1
836829,7,4,1
836830,5,5,2
836831,2,1,2
836832,1,1,3
836833,2,1,2
836834,2,2,3
836835,2,2,2
836836,2,1,1
836837,2,1,1
836838,2,2,2
836839,2,1,1
836840,2,2,2
836841,3,2,1
836842,1,1,2
836843,1,1,2
836844,2,2,2
836845,5,5,2
836846,0,0,3
836847,6,6,3
836848,3,3,3
836849,2,1,1
836850,0,0,3
836851,1,1,3
836852,0,0,3
836853,1,1,3
836854,0,0,3
836855,4,4,2
836856,1,1,2
836857,0,0,3
836858,4,4,2
836859,3,3,2
836860,5,3,1
836861,0,0,3
836862,0,0,3
836863,5,4,2
836864,3,2,2
836865,2,1,2
836866,3,3,3
836867,4,3,2
836868,1,1,3
836869,2,1,2
836870,5,3,1
836871,4,2,1
836872,2,2,2
836873,1,1,2
836874,2,2,2
836875,4,3,2
836876,1,1,3
836877,3,2,2
836878,2,2,2
836879,0,0,3
836880,3,3,2
836881,6,4,2
836882,6,6,2
836883,0,0,3
836884,3,2,2
836885,2,1,2
836886,4,3,2
836887,2,1,2
836888,9,4,1
836889,5,3,2
836890,1,1,2
836891,6,5,2
836892,0,0,3
836893,14,10,2
836894,4,3,2
836895,2,2,3
836896,4,2,2
836897,8,5,1
836898,4,2,1
836899,6,3,1
836900,2,2,3
836901,0,0,3
836902,1,1,2
836903,0,0,3
836904,2,1,2
836905,0,0,3
836906,0,0,3
836907,3,3,3
836908,2,2,2
836909,4,4,3
836910,2,2,3
836911,5,3,1
836912,0,0,3
836913,5,5,2
836914,0,0,3
836915,7,4,2
836916,4,2,1
836917,1,1,2
836918,3,2,1
836919,4,3,2
836920,2,2,2
836921,4,3,2
836922,4,4,2
836923,0,0,3
836924,2,2,2
836925,11,9,2
836926,1,1,3
836927,4,2,1
836928,3,2,2
836929,4,4,2
836930,4,3,1
836931,5,3,1
836932,4,4,2
836933,2,1,2
836934,3,2,2
836935,3,3,2
836936,3,2,2
836937,5,2,1
836938,2,2,3
836939,3,2,2
836940,4,2,1
836941,1,1,2
836942,4,3,1
836943,2,1,1
836944,2,2,2
836945,2,2,2
836946,0,0,3
836947,1,1,2
836948,3,2,1
836949,4,2,1
836950,4,3,2
836951,4,3,2
836952,2,1,2
836953,2,1,2
836954,0,0,3
836955,4,4,2
836956,1,1,2
836957,1,1,3
836958,2,2,2
836959,3,2,2
836960,0,0,3
836961,4,2,1
836962,3,2,2
836963,4,2,2
836964,0,0,3
836965,4,3,2
836966,4,2,2
836967,1,1,2
836968,3,2,2
836969,2,1,2
836970,2,1,2
836971,2,1,1
836972,1,1,2
836973,7,4,1
836974,3,2,2
836975,4,2,2
836976,1,1,2
836977,5,3,1
836978,0,0,3
836979,4,4,2
836980,0,0,3
836981,1,1,3
836982,3,2,2
836983,1,1,2
836984,0,0,3
836985,3,2,2
836986,4,4,3
836987,8,5,1
836988,2,1,1
836989,1,1,2
836990,5,3,1
836991,5,3,2
836992,4,3,1
836993,11,7,2
836994,1,1,2
836995,1,1,2
836996,1,1,3
836997,5,4,2
836998,0,0,3
836999,0,0,3
837000,3,2,2
837001,0,0,3
837002,2,1,2
837003,3,3,2
837004,0,0,3
837005,3,2,1
837006,4,3,2
837007,5,4,2
837008,1,1,3
837009,0,0,3
837010,4,3,2
837011,4,3,1
837012,2,2,3
837013,5,2,1
837014,4,4,2
837015,0,0,3
837016,1,1,3
837017,4,2,2
837018,1,1,2
837019,1,1,2
837020,8,5,1
837021,3,2,2
837022,3,2,2
837023,0,0,3
837024,1,1,3
837025,2,2,3
837026,0,0,3
837027,0,0,3
837028,1,1,3
837029,7,4,1
837030,7,4,1
837031,0,0,3
837032,0,0,3
837033,4,2,1
837034,2,2,3
837035,2,2,2
837036,1,1,2
837037,2,1,2
837038,6,4,1
837039,4,2,1
837040,2,1,1
837041,0,0,3
837042,1,1,2
837043,4,4,2
837044,3,2,1
837045,3,2,2
837046,0,0,3
837047,2,1,2
837048,2,2,3
837049,1,1,2
837050,7,5,2
837051,4,3,1
837052,2,1,1
837053,2,1,1
837054,1,1,2
837055,5,3,2
837056,1,1,2
837057,0,0,3
837058,3,2,1
837059,1,1,2
837060,3,2,2
837061,7,4,1
837062,3,2,2
837063,2,1,2
837064,3,3,2
837065,3,2,2
837066,4,2,2
837067,2,1,2
837068,2,2,2
837069,0,0,3
837070,7,3,1
837071,1,1,2
837072,7,4,1
837073,4,3,2
837074,1,1,3
837075,0,0,3
837076,6,3,1
837077,5,3,2
837078,7,5,1
837079,2,1,2
837080,3,3,3
837081,3,3,2
837082,2,2,3
837083,8,5,1
837084,5,4,2
837085,4,4,3
837086,3,2,2
837087,1,1,2
837088,2,2,3
837089,2,2,2
837090,0,0,3
837091,1,1,2
837092,3,2,1
837093,2,1,2
837094,3,2,1
837095,2,1,2
837096,4,3,1
837097,0,0,3
837098,3,2,2
837099,5,4,2
837100,0,0,3
837101,3,2,2
837102,0,0,3
837103,4,4,2
837104,5,3,2
837105,8,4,2
837106,0,0,3
837107,4,3,1
837108,5,3,1
837109,4,3,2
837110,1,1,2
837111,5,3,2
837112,17,8,1
837113,2,2,2
837114,4,4,2
837115,3,2,2
837116,1,1,2
837117,10,5,1
837118,0,0,3
837119,0,0,3
837120,3,2,1
837121,6,4,2
837122,1,1,2
837123,5,4,1
837124,7,6,2
837125,1,1,3
837126,3,2,1
837127,2,1,2
837128,3,2,2
837129,2,2,2
837130,0,0,3
837131,0,0,3
837132,5,4,1
837133,3,3,3
837134,2,2,2
837135,4,3,2
837136,3,3,2
837137,1,1,3
837138,4,2,1
837139,4,2,1
837140,2,2,2
837141,7,5,1
837142,8,4,1
837143,2,2,3
837144,3,2,2
837145,3,2,2
837146,2,1,2
837147,8,5,1
837148,2,1,1
837149,5,2,1
837150,0,0,3
837151,3,3,3
837152,2,1,2
837153,1,1,2
837154,2,1,1
837155,1,1,3
837156,3,3,2
837157,7,4,1
837158,1,1,2
837159,1,1,3
837160,4,4,2
837161,2,2,2
837162,1,1,2
837163,4,3,1
837164,6,4,1
837165,1,1,3
837166,6,6,2
837167,3,2,2
837168,2,2,2
837169,1,1,3
837170,5,4,2
837171,2,1,1
837172,2,1,2
837173,1,1,2
837174,6,4,1
837175,1,1,2
837176,4,2,1
837177,2,1,1
837178,0,0,3
837179,3,1,1
837180,5,3,1
837181,7,3,1
837182,1,1,3
837183,3,2,2
837184,0,0,3
837185,8,4,1
837186,2,2,2
837187,1,1,2
837188,7,3,1
837189,3,2,2
837190,4,4,2
837191,7,4,2
837192,1,1,2
837193,1,1,3
837194,2,1,1
837195,4,3,1
837196,2,2,3
837197,0,0,3
837198,1,1,2
837199,1,1,3
837200,2,1,2
837201,4,2,1
837202,4,2,1
837203,12,7,1
837204,2,1,2
837205,5,3,2
837206,1,1,2
837207,6,5,2
837208,0,0,3
837209,2,2,2
837210,4,2,1
837211,1,1,2
837212,6,5,1
837213,0,0,3
837214,0,0,3
837215,2,1,2
837216,1,1,2
837217,11,4,1
837218,0,0,3
837219,9,9,2
837220,2,1,2
837221,0,0,3
837222,0,0,3
837223,4,3,2
837224,1,1,3
837225,2,1,2
837226,6,4,1
837227,3,3,2
837228,0,0,3
837229,4,3,1
837230,7,5,2
837231,0,0,3
837232,2,1,2
837233,4,2,1
837234,0,0,3
837235,1,1,2
837236,2,1,1
837237,4,3,2
837238,1,1,3
837239,3,2,2
837240,1,1,2
837241,0,0,3
837242,1,1,2
837243,3,2,1
837244,1,1,2
837245,1,1,3
837246,3,2,2
837247,0,0,3
837248,5,4,2
837249,3,3,2
837250,1,1,2
837251,8,4,1
837252,6,4,1
837253,0,0,3
837254,3,2,2
837255,0,0,3
837256,4,3,2
837257,2,1,2
837258,2,2,2
837259,6,4,1
837260,4,3,2
837261,2,2,2
837262,4,3,2
837263,4,3,1
837264,0,0,3
837265,5,3,1
837266,4,4,2
837267,2,1,1
837268,0,0,3
837269,0,0,3
837270,0,0,3
837271,6,6,3
837272,3,2,2
837273,4,2,1
837274,1,1,2
837275,1,1,2
837276,1,1,2
837277,6,6,3
837278,3,3,2
837279,0,0,3
837280,3,3,3
837281,2,2,2
837282,3,3,2
837283,1,1,3
837284,1,1,2
837285,5,3,2
837286,7,4,1
837287,3,2,1
837288,5,5,2
837289,1,1,2
837290,1,1,2
837291,3,3,3
837292,0,0,3
837293,1,1,2
837294,2,1,1
837295,5,5,2
837296,1,1,2
837297,5,3,1
837298,4,2,1
837299,5,3,2
837300,4,3,2
837301,0,0,3
837302,1,1,3
837303,3,2,2
837304,4,2,2
837305,1,1,2
837306,0,0,3
837307,0,0,3
837308,2,2,3
837309,2,1,2
837310,4,2,2
837311,5,2,1
837312,2,2,2
837313,0,0,3
837314,6,5,1
837315,5,4,2
837316,2,1,1
837317,2,2,2
837318,2,2,2
837319,0,0,3
837320,2,1,2
837321,4,2,1
837322,2,2,2
837323,2,1,2
837324,4,2,1
837325,1,1,2
837326,8,7,2
837327,8,4,1
837328,3,1,1
837329,1,1,2
837330,0,0,3
837331,4,2,1
837332,6,6,2
837333,2,2,3
837334,2,1,1
837335,1,1,2
837336,5,3,2
837337,1,1,3
837338,5,4,2
837339,6,5,2
837340,0,0,3
837341,2,1,2
837342,4,4,2
837343,2,2,2
837344,3,2,2
837345,2,2,2
837346,1,1,3
837347,11,6,1
837348,5,3,2
837349,3,2,1
837350,6,4,2
837351,9,6,1
837352,2,2,2
837353,1,1,2
837354,3,2,2
837355,4,4,2
837356,1,1,3
837357,0,0,3
837358,6,4,2
837359,0,0,3
837360,2,1,2
837361,1,1,2
837362,3,2,2
837363,0,0,3
837364,6,4,2
837365,1,1,2
837366,1,1,2
837367,0,0,3
837368,8,5,2
837369,4,2,1
837370,4,3,2
837371,3,1,1
837372,0,0,3
837373,4,3,1
837374,2,2,2
837375,1,1,3
837376,2,2,2
837377,1,1,2
837378,5,3,1
837379,0,0,3
837380,7,6,2
837381,2,2,2
837382,1,1,2
837383,7,3,1
837384,1,1,2
837385,1,1,2
837386,4,3,1
837387,1,1,2
837388,4,4,2
837389,1,1,2
837390,4,4,2
837391,8,5,2
837392,1,1,2
837393,3,3,3
837394,0,0,3
837395,2,2,3
837396,7,4,2
837397,1,1,3
837398,0,0,3
837399,3,1,1
837400,3,2,2
837401,0,0,3
837402,1,1,2
837403,0,0,3
837404,1,1,2
837405,0,0,3
837406,2,1,2
837407,8,4,1
837408,1,1,3
837409,4,3,2
837410,2,1,2
837411,1,1,2
837412,1,1,3
837413,3,2,1
837414,1,1,2
837415,0,0,3
837416,1,1,2
837417,3,2,2
837418,3,2,2
837419,6,3,2
837420,4,3,1
837421,6,5,2
837422,4,3,2
837423,0,0,3
837424,0,0,3
837425,3,3,3
837426,1,1,3
837427,1,1,2
837428,0,0,3
837429,7,3,1
837430,1,1,2
837431,0,0,3
837432,2,1,2
837433,3,2,1
837434,2,1,2
837435,2,1,2
837436,6,3,1
837437,3,2,1
837438,5,4,1
837439,2,2,2
837440,1,1,2
837441,7,6,2
837442,6,6,2
837443,2,1,2
837444,1,1,3
837445,4,2,2
837446,1,1,3
837447,4,3,2
837448,3,2,1
837449,1,1,2
837450,7,7,2
837451,0,0,3
837452,2,2,3
837453,1,1,2
837454,1,1,2
837455,3,2,2
837456,5,2,1
837457,8,3,1
837458,1,1,2
837459,4,4,3
837460,1,1,2
837461,1,1,2
837462,4,2,1
837463,1,1,2
837464,0,0,3
837465,1,1,2
837466,1,1,2
837467,2,2,2
837468,4,2,1
837469,1,1,3
837470,6,4,2
837471,4,3,2
837472,11,6,1
837473,3,2,2
837474,2,1,1
837475,3,2,2
837476,1,1,2
837477,3,1,1
837478,5,3,1
837479,12,9,1
837480,6,3,1
837481,1,1,2
837482,3,3,2
837483,3,2,2
837484,7,3,1
837485,0,0,3
837486,4,2,2
837487,1,1,2
837488,5,4,2
837489,0,0,3
837490,5,5,3
837491,2,2,2
837492,3,2,2
837493,6,5,2
837494,2,1,1
837495,3,3,2
837496,1,1,3
837497,3,2,2
837498,7,5,1
837499,2,2,3
837500,3,1,1
837501,1,1,2
837502,1,1,2
837503,3,2,2
837504,0,0,3
837505,1,1,2
837506,2,1,1
837507,0,0,3
837508,7,5,1
837509,6,5,2
837510,3,1,1
837511,0,0,3
837512,5,4,2
837513,1,1,3
837514,1,1,3
837515,1,1,2
837516,3,2,1
837517,0,0,3
837518,1,1,2
837519,1,1,3
837520,2,2,2
837521,3,3,2
837522,9,6,2
837523,5,3,2
837524,4,3,2
837525,10,5,1
837526,1,1,2
837527,1,1,2
837528,7,4,1
837529,5,5,2
837530,5,3,1
837531,4,3,2
837532,2,2,3
837533,3,1,1
837534,1,1,3
837535,6,5,1
837536,5,4,1
837537,5,2,1
837538,1,1,3
837539,3,2,2
837540,1,1,2
837541,3,2,2
837542,2,2,3
837543,5,4,2
837544,2,1,2
837545,1,1,2
837546,3,2,2
837547,1,1,3
837548,0,0,3
837549,2,2,2
837550,0,0,3
837551,6,5,2
837552,0,0,3
837553,2,1,1
837554,0,0,3
837555,2,1,2
837556,1,1,2
837557,1,1,3
837558,3,2,2
837559,1,1,3
837560,5,3,1
837561,5,4,1
837562,1,1,2
837563,8,4,1
837564,3,2,2
837565,2,2,3
837566,4,2,1
837567,4,3,2
837568,3,2,1
837569,8,6,1
837570,0,0,3
837571,12,10,1
837572,4,2,2
837573,2,2,3
837574,0,0,3
837575,4,3,1
837576,2,2,2
837577,2,1,2
837578,0,0,3
837579,3,2,1
837580,4,2,1
837581,1,1,2
837582,5,4,2
837583,2,2,2
837584,7,5,1
837585,0,0,3
837586,1,1,3
837587,1,1,2
837588,5,3,1
837589,8,6,2
837590,3,2,2
837591,1,1,3
837592,0,0,3
837593,3,2,2
837594,9,5,1
837595,3,2,1
837596,3,2,2
837597,2,1,1
837598,4,2,2
837599,1,1,2
837600,2,1,2
837601,2,1,2
837602,3,1,1
837603,0,0,3
837604,5,3,2
837605,4,4,3
837606,2,2,3
837607,5,4,1
837608,0,0,3
837609,2,2,2
837610,2,1,2
837611,4,4,3
837612,1,1,3
837613,3,2,2
837614,7,6,2
837615,4,3,2
837616,0,0,3
837617,2,1,2
837618,1,1,2
837619,3,2,1
837620,6,4,1
837621,1,1,2
837622,4,2,2
837623,2,1,2
837624,2,2,2
837625,1,1,3
837626,3,2,2
837627,1,1,2
837628,3,2,2
837629,3,2,1
837630,6,4,2
837631,2,2,2
837632,1,1,3
837633,2,2,2
837634,3,3,2
837635,5,3,1
837636,1,1,3
837637,1,1,2
837638,2,2,3
837639,1,1,2
837640,3,2,2
837641,3,2,2
837642,2,2,3
837643,0,0,3
837644,1,1,2
837645,0,0,3
837646,2,2,3
837647,1,1,2
837648,1,1,2
837649,1,1,2
837650,5,3,1
837651,2,2,3
837652,2,1,2
837653,3,2,2
837654,2,2,3
837655,2,2,3
837656,0,0,3
837657,2,1,2
837658,3,2,1
837659,3,3,2
837660,4,2,2
837661,3,1,1
837662,3,2,2
837663,3,2,2
837664,5,3,2
837665,5,2,1
837666,4,2,1
837667,2,1,2
837668,7,4,1
837669,6,3,1
837670,1,1,2
837671,9,9,3
837672,2,2,2
837673,1,1,3
837674,3,3,2
837675,2,1,2
837676,3,2,1
837677,4,3,2
837678,1,1,2
837679,1,1,2
837680,2,1,2
837681,2,1,1
837682,2,1,2
837683,7,5,1
837684,10,7,2
837685,0,0,3
837686,4,4,2
837687,1,1,2
837688,0,0,3
837689,11,5,1
837690,3,3,2
837691,4,3,1
837692,3,2,2
837693,1,1,2
837694,3,2,2
837695,5,2,1
837696,3,2,2
837697,1,1,2
837698,0,0,3
837699,3,2,2
837700,2,2,2
837701,2,2,3
837702,3,2,2
837703,0,0,3
837704,10,6,1
837705,1,1,2
837706,1,1,3
837707,2,2,3
837708,4,2,1
837709,9,6,2
837710,1,1,3
837711,1,1,2
837712,4,2,2
837713,0,0,3
837714,4,2,2
837715,3,3,2
837716,8,4,2
837717,0,0,3
837718,2,2,2
837719,1,1,3
837720,2,2,2
837721,9,8,2
837722,4,3,2
837723,2,2,3
837724,2,2,3
837725,7,5,1
837726,2,1,2
837727,4,3,1
837728,0,0,3
837729,2,2,2
837730,4,2,2
837731,4,3,2
837732,3,2,2
837733,1,1,2
837734,7,3,1
837735,4,3,2
837736,0,0,3
837737,1,1,2
837738,2,1,1
837739,1,1,2
837740,2,1,2
837741,5,2,1
837742,2,2,2
837743,1,1,2
837744,2,1,2
837745,1,1,2
837746,1,1,2
837747,4,4,3
837748,3,3,2
837749,4,2,2
837750,5,3,1
837751,1,1,3
837752,0,0,3
837753,1,1,3
837754,4,2,1
837755,5,2,1
837756,6,3,1
837757,4,3,1
837758,1,1,2
837759,4,2,1
837760,1,1,3
837761,4,3,1
837762,1,1,2
837763,2,1,2
837764,0,0,3
837765,4,2,1
837766,3,2,2
837767,6,5,2
837768,2,2,3
837769,3,3,3
837770,6,3,1
837771,0,0,3
837772,0,0,3
837773,4,2,2
837774,4,3,1
837775,4,2,1
837776,3,2,1
837777,0,0,3
837778,5,4,2
837779,4,4,2
837780,1,1,2
837781,2,2,2
837782,0,0,3
837783,1,1,2
837784,2,2,2
837785,3,2,1
837786,0,0,3
837787,0,0,3
837788,9,4,1
837789,1,1,2
837790,3,2,2
837791,4,3,2
837792,2,1,2
837793,8,4,1
837794,1,1,2
837795,6,4,1
837796,3,2,2
837797,2,2,3
837798,4,3,2
837799,3,2,2
837800,1,1,2
837801,3,1,1
837802,1,1,2
837803,1,1,2
837804,1,1,2
837805,0,0,3
837806,6,6,2
837807,8,8,2
837808,5,3,1
837809,0,0,3
837810,2,2,3
837811,4,2,1
837812,1,1,2
837813,1,1,2
837814,1,1,3
837815,2,2,2
837816,5,4,2
837817,5,4,1
837818,3,2,1
837819,2,1,1
837820,7,6,2
837821,10,5,1
837822,2,2,2
837823,1,1,3
837824,5,3,1
837825,0,0,3
837826,2,1,1
837827,0,0,3
837828,1,1,2
837829,1,1,2
837830,5,3,1
837831,9,4,1
837832,0,0,3
837833,2,1,2
837834,6,3,1
837835,2,1,2
837836,1,1,3
837837,0,0,3
837838,2,1,1
837839,4,3,2
837840,5,3,1
837841,3,2,1
837842,4,4,3
837843,1,1,2
837844,1,1,2
837845,1,1,3
837846,3,3,2
837847,7,4,1
837848,0,0,3
837849,0,0,3
837850,6,3,1
837851,9,7,1
837852,3,3,2
837853,5,2,1
837854,11,6,2
837855,0,0,3
837856,5,3,1
837857,2,2,2
837858,1,1,2
837859,4,2,1
837860,3,2,2
837861,2,1,2
837862,1,1,2
837863,0,0,3
837864,0,0,3
837865,3,2,2
837866,5,3,2
837867,4,2,2
837868,0,0,3
837869,9,7,1
837870,4,2,1
837871,5,4,2
837872,4,2,1
837873,3,3,3
837874,10,6,1
837875,4,2,1
837876,6,3,2
837877,3,3,3
837878,0,0,3
837879,2,1,2
837880,7,7,2
837881,1,1,3
837882,2,2,2
837883,3,2,2
837884,3,3,2
837885,6,3,1
837886,3,2,2
837887,3,2,2
837888,9,6,2
837889,3,2,2
837890,1,1,2
837891,2,1,2
837892,2,2,2
837893,8,6,2
837894,2,2,3
837895,4,2,1
837896,5,2,1
837897,6,3,1
837898,1,1,2
837899,0,0,3
837900,2,2,3
837901,7,4,1
837902,8,5,1
837903,3,2,2
837904,3,2,2
837905,0,0,3
837906,3,2,2
837907,6,6,3
837908,3,1,1
837909,0,0,3
837910,0,0,3
837911,0,0,3
837912,2,1,1
837913,1,1,2
837914,3,2,2
837915,1,1,3
837916,2,2,3
837917,2,1,2
837918,0,0,3
837919,2,2,2
837920,4,2,1
837921,0,0,3
837922,4,2,1
837923,5,4,2
837924,4,3,2
837925,1,1,2
837926,5,2,1
837927,3,3,2
837928,1,1,3
837929,3,2,2
837930,2,1,2
837931,2,2,2
837932,2,2,2
837933,6,2,1
837934,0,0,3
837935,1,1,3
837936,1,1,2
837937,5,3,1
837938,1,1,2
837939,4,2,1
837940,0,0,3
837941,1,1,2
837942,0,0,3
837943,0,0,3
837944,0,0,3
837945,4,3,2
837946,3,3,3
837947,5,2,1
837948,9,5,1
837949,5,3,1
837950,0,0,3
837951,12,9,2
837952,2,2,2
837953,5,4,2
837954,1,1,3
837955,1,1,2
837956,3,2,1
837957,5,4,2
837958,9,5,1
837959,5,3,1
837960,2,1,2
837961,5,4,1
837962,7,4,1
837963,1,1,2
837964,3,2,2
837965,1,1,2
837966,2,2,2
837967,8,5,2
837968,4,3,2
837969,5,3,2
837970,4,2,1
837971,5,5,2
837972,2,1,2
837973,2,1,2
837974,1,1,2
837975,1,1,3
837976,1,1,2
837977,0,0,3
837978,11,6,2
837979,4,3,2
837980,3,2,1
837981,1,1,2
837982,7,6,1
837983,1,1,3
837984,0,0,3
837985,1,1,2
837986,7,5,1
837987,0,0,3
837988,5,4,2
837989,1,1,3
837990,2,2,3
837991,4,4,2
837992,4,2,1
837993,2,1,1
837994,4,4,2
837995,5,3,1
837996,3,3,2
837997,0,0,3
837998,3,2,2
837999,3,2,1
838000,1,1,3
838001,2,1,1
838002,8,3,1
838003,6,4,1
838004,1,1,3
838005,6,6,2
838006,0,0,3
838007,2,2,3
838008,2,1,1
838009,2,2,2
838010,1,1,2
838011,0,0,3
838012,5,3,2
838013,6,3,1
838014,1,1,3
838015,2,2,3
838016,5,4,2
838017,11,4,1
838018,4,3,2
838019,1,1,2
838020,5,4,2
838021,3,2,2
838022,6,5,2
838023,2,1,1
838024,5,2,1
838025,1,1,3
838026,5,2,1
838027,3,1,1
838028,6,3,1
838029,1,1,3
838030,2,2,2
838031,1,1,2
838032,5,2,1
838033,1,1,2
838034,3,3,3
838035,0,0,3
838036,2,1,2
838037,2,2,2
838038,5,4,1
838039,1,1,2
838040,5,2,1
838041,6,5,2
838042,2,1,2
838043,6,3,1
838044,0,0,3
838045,0,0,3
838046,2,1,2
838047,4,4,3
838048,1,1,3
838049,3,3,2
838050,0,0,3
838051,4,3,1
838052,9,5,1
838053,6,4,1
838054,4,4,2
838055,1,1,2
838056,1,1,2
838057,4,3,1
838058,2,1,2
838059,0,0,3
838060,1,1,3
838061,3,2,2
838062,3,3,2
838063,1,1,3
838064,2,1,2
838065,1,1,3
838066,0,0,3
838067,2,1,2
838068,4,3,2
838069,4,2,1
838070,5,4,2
838071,4,3,2
838072,0,0,3
838073,3,1,1
838074,3,2,1
838075,3,1,1
838076,0,0,3
838077,4,3,2
838078,8,5,1
838079,5,5,2
838080,1,1,2
838081,6,6,2
838082,5,4,2
838083,1,1,2
838084,12,8,2
838085,1,1,3
838086,1,1,2
838087,1,1,3
838088,6,3,1
838089,9,4,1
838090,7,5,2
838091,1,1,3
838092,5,4,1
838093,2,2,2
838094,3,2,2
838095,0,0,3
838096,10,8,1
838097,3,3,3
838098,1,1,3
838099,1,1,3
838100,1,1,3
838101,2,1,2
838102,2,2,2
838103,4,3,1
838104,2,2,3
838105,4,2,1
838106,5,5,2
838107,2,1,2
838108,4,4,3
838109,1,1,2
838110,4,4,2
838111,1,1,3
838112,6,5,2
838113,4,4,3
838114,5,5,2
838115,2,2,2
838116,5,2,1
838117,4,4,2
838118,6,4,1
838119,7,3,1
838120,0,0,3
838121,2,1,1
838122,2,1,1
838123,3,2,2
838124,3,2,2
838125,6,4,2
838126,5,3,2
838127,0,0,3
838128,3,2,2
838129,4,4,2
838130,6,4,2
838131,2,1,1
838132,3,2,2
838133,1,1,3
838134,3,2,2
838135,7,5,1
838136,2,2,2
838137,4,3,2
838138,2,1,2
838139,3,2,2
838140,0,0,3
838141,2,1,1
838142,2,1,2
838143,4,2,1
838144,6,4,1
838145,8,6,2
838146,0,0,3
838147,0,0,3
838148,3,2,2
838149,8,4,1
838150,4,3,2
838151,2,1,1
838152,2,1,2
838153,5,2,1
838154,2,1,1
838155,2,1,2
838156,1,1,2
838157,2,2,3
838158,4,2,1
838159,5,4,1
838160,2,2,3
838161,5,3,1
838162,0,0,3
838163,2,2,2
838164,5,4,2
838165,2,2,2
838166,3,2,2
838167,3,1,1
838168,2,1,2
838169,5,3,2
838170,0,0,3
838171,2,1,1
838172,1,1,3
838173,1,1,3
838174,5,2,1
838175,0,0,3
838176,4,2,2
838177,1,1,3
838178,3,2,1
838179,6,4,2
838180,6,2,1
838181,2,2,3
838182,3,2,1
838183,3,3,2
838184,5,2,1
838185,0,0,3
838186,2,2,2
838187,6,6,2
838188,3,2,2
838189,6,4,1
838190,1,1,3
838191,5,4,2
838192,5,4,1
838193,4,3,2
838194,1,1,2
838195,3,2,2
838196,2,1,2
838197,1,1,2
838198,3,2,2
838199,6,4,1
838200,3,1,1
838201,1,1,2
838202,0,0,3
838203,0,0,3
838204,2,2,2
838205,6,3,1
838206,5,3,2
838207,0,0,3
838208,0,0,3
838209,0,0,3
838210,2,2,3
838211,4,3,1
838212,3,3,2
838213,1,1,2
838214,0,0,3
838215,11,8,1
838216,3,2,1
838217,4,2,1
838218,4,3,2
838219,2,1,1
838220,3,2,1
838221,4,2,1
838222,5,4,1
838223,1,1,2
838224,1,1,2
838225,6,3,2
838226,4,2,1
838227,6,6,3
838228,0,0,3
838229,6,6,2
838230,4,2,2
838231,3,1,1
838232,6,5,1
838233,5,3,2
838234,4,2,1
838235,2,2,3
838236,4,4,3
838237,4,4,3
838238,1,1,3
838239,2,2,2
838240,4,3,2
838241,3,2,2
838242,3,2,2
838243,3,1,1
838244,2,1,2
838245,2,1,2
838246,1,1,2
838247,4,2,1
838248,1,1,3
838249,5,3,1
838250,1,1,3
838251,6,3,1
838252,4,2,1
838253,6,5,2
838254,0,0,3
838255,3,3,2
838256,1,1,3
838257,2,1,2
838258,2,1,1
838259,1,1,2
838260,1,1,3
838261,6,4,1
838262,5,4,1
838263,2,2,2
838264,5,4,2
838265,0,0,3
838266,4,3,2
838267,3,2,2
838268,6,4,2
838269,0,0,3
838270,2,2,2
838271,1,1,2
838272,2,1,1
838273,2,1,2
838274,0,0,3
838275,4,2,1
838276,3,1,1
838277,2,1,2
838278,1,1,3
838279,3,3,3
838280,7,5,2
838281,1,1,2
838282,0,0,3
838283,4,4,2
838284,5,3,2
838285,2,2,3
838286,2,1,2
838287,1,1,3
838288,11,10,1
838289,7,5,2
838290,2,2,2
838291,1,1,2
838292,1,1,2
838293,9,7,1
838294,2,2,3
838295,3,2,2
838296,1,1,2
838297,4,2,1
838298,2,2,3
838299,2,2,2
838300,2,1,1
838301,3,2,2
838302,2,1,2
838303,2,1,2
838304,2,2,2
838305,0,0,3
838306,1,1,2
838307,0,0,3
838308,4,3,1
838309,1,1,2
838310,1,1,2
838311,1,1,3
838312,6,4,2
838313,2,1,2
838314,7,4,1
838315,0,0,3
838316,3,3,2
838317,0,0,3
838318,9,8,2
838319,1,1,3
