index,tails,LargestTailStreak,LargestHeadStreak
904582,1,1,3
904583,6,5,1
904584,2,2,3
904585,5,2,1
904586,7,5,1
904587,2,1,2
904588,0,0,3
904589,2,1,2
904590,3,2,1
904591,1,1,2
904592,6,3,2
904593,0,0,3
904594,5,3,2
904595,2,1,1
904596,3,2,2
904597,7,4,1
904598,9,5,1
904599,3,2,2
904600,2,1,2
904601,3,3,3
904602,0,0,3
904603,0,0,3
904604,1,1,3
904605,3,3,2
904606,1,1,2
904607,3,1,1
904608,2,2,2
904609,2,1,2
904610,1,1,3
904611,3,2,2
904612,3,2,1
904613,8,4,1
904614,2,1,2
904615,5,3,2
904616,2,1,2
904617,4,3,2
904618,4,4,3
904619,2,1,1
904620,4,2,1
904621,4,2,1
904622,4,2,1
904623,3,2,2
904624,3,2,2
904625,4,2,1
904626,2,1,1
904627,2,1,1
904628,0,0,3
904629,0,0,3
904630,3,2,2
904631,2,1,2
904632,3,2,2
904633,4,2,1
904634,1,1,3
904635,3,3,3
904636,2,1,1
904637,1,1,2
904638,3,2,2
904639,0,0,3
904640,2,1,2
904641,2,1,2
904642,1,1,2
904643,6,5,1
904644,1,1,3
904645,2,2,2
904646,4,3,2
904647,4,2,2
904648,2,2,2
904649,2,1,1
904650,4,3,2
904651,2,2,3
904652,8,4,2
904653,0,0,3
904654,1,1,3
904655,5,3,2
904656,1,1,2
904657,5,3,1
904658,5,4,2
904659,3,1,1
904660,1,1,3
904661,3,2,2
904662,2,1,2
904663,4,2,1
904664,2,2,3
904665,0,0,3
904666,6,3,1
904667,2,1,2
904668,2,1,2
904669,3,2,2
904670,2,2,2
904671,1,1,3
904672,1,1,3
904673,5,4,1
904674,1,1,2
904675,9,5,1
904676,0,0,3
904677,1,1,3
904678,1,1,2
904679,3,2,1
904680,2,2,3
904681,6,5,2
904682,5,2,1
904683,7,6,2
904684,5,3,1
904685,5,2,1
904686,2,1,2
904687,11,6,1
904688,4,3,2
904689,2,2,3
904690,0,0,3
904691,5,4,2
904692,3,3,2
904693,3,1,1
904694,1,1,3
904695,2,1,2
904696,2,1,2
904697,1,1,3
904698,4,2,2
904699,0,0,3
904700,0,0,3
904701,1,1,2
904702,3,2,2
904703,4,2,1
904704,0,0,3
904705,7,3,1
904706,8,5,1
904707,0,0,3
904708,2,1,2
904709,2,1,2
904710,1,1,2
904711,1,1,2
904712,5,2,1
904713,7,5,2
904714,4,4,2
904715,2,1,2
904716,4,2,2
904717,0,0,3
904718,0,0,3
904719,1,1,2
904720,9,8,2
904721,3,2,2
904722,4,2,1
904723,3,1,1
904724,4,3,2
904725,0,0,3
904726,0,0,3
904727,2,1,2
904728,1,1,2
904729,4,2,2
904730,2,2,2
904731,3,2,2
904732,3,2,1
904733,5,3,1
904734,3,3,3
904735,4,3,2
904736,3,2,2
904737,2,1,2
904738,1,1,2
904739,3,2,2
904740,1,1,3
904741,1,1,3
904742,2,2,3
904743,3,2,1
904744,8,5,1
904745,3,3,2
904746,1,1,3
904747,5,5,3
904748,3,3,2
904749,3,2,2
904750,4,4,2
904751,0,0,3
904752,6,2,1
904753,1,1,2
904754,2,1,2
904755,3,3,2
904756,0,0,3
904757,2,1,2
904758,4,3,1
904759,1,1,3
904760,2,1,2
904761,1,1,2
904762,4,3,2
904763,1,1,3
904764,7,6,1
904765,1,1,3
904766,4,3,1
904767,2,2,3
904768,2,1,1
904769,4,3,1
904770,1,1,2
904771,5,3,2
904772,2,1,2
904773,4,2,1
904774,4,3,2
904775,1,1,3
904776,5,2,1
904777,4,2,2
904778,2,1,2
904779,7,7,2
904780,0,0,3
904781,7,5,1
904782,3,2,2
904783,0,0,3
904784,1,1,2
904785,6,3,1
904786,1,1,2
904787,2,2,2
904788,2,2,2
904789,6,5,1
904790,2,1,2
904791,1,1,3
904792,1,1,2
904793,1,1,2
904794,5,4,1
904795,3,2,2
904796,3,2,2
904797,0,0,3
904798,4,3,1
904799,7,5,2
904800,2,1,2
904801,3,2,2
904802,1,1,2
904803,2,2,3
904804,2,1,2
904805,4,4,2
904806,1,1,3
904807,1,1,2
904808,4,2,1
904809,3,1,1
904810,1,1,3
904811,5,3,1
904812,8,3,1
904813,3,2,2
904814,8,3,1
904815,4,3,2
904816,6,6,2
904817,3,2,1
904818,1,1,2
904819,4,2,2
904820,2,2,3
904821,2,1,2
904822,1,1,2
904823,3,2,1
904824,3,2,2
904825,1,1,3
904826,1,1,2
904827,2,1,2
904828,2,2,2
904829,1,1,2
904830,3,2,1
904831,1,1,3
904832,5,3,2
904833,3,2,2
904834,8,4,1
904835,1,1,2
904836,2,2,2
904837,5,3,2
904838,1,1,2
904839,2,1,1
904840,1,1,3
904841,1,1,3
904842,1,1,2
904843,0,0,3
904844,0,0,3
904845,1,1,2
904846,3,2,2
904847,0,0,3
904848,1,1,2
904849,2,2,2
904850,1,1,2
904851,1,1,2
904852,4,3,2
904853,4,2,1
904854,1,1,2
904855,2,1,1
904856,2,1,2
904857,7,5,1
904858,4,3,2
904859,5,3,2
904860,0,0,3
904861,4,4,2
904862,3,2,2
904863,1,1,2
904864,3,2,2
904865,3,2,1
904866,2,1,2
904867,1,1,3
904868,6,5,2
904869,2,1,2
904870,8,5,1
904871,1,1,2
904872,2,1,2
904873,10,5,1
904874,3,2,2
904875,5,3,1
904876,3,3,2
904877,2,2,2
904878,4,4,2
904879,5,3,1
904880,1,1,3
904881,7,6,1
904882,0,0,3
904883,0,0,3
904884,2,2,2
904885,5,3,2
904886,0,0,3
904887,3,3,2
904888,3,2,2
904889,1,1,2
904890,3,2,1
904891,4,2,1
904892,3,2,1
904893,4,4,2
904894,2,1,2
904895,0,0,3
904896,3,2,1
904897,3,3,2
904898,1,1,2
904899,9,6,2
904900,0,0,3
904901,2,1,2
904902,5,3,2
904903,6,2,1
904904,1,1,2
904905,4,4,2
904906,3,3,2
904907,2,2,2
904908,5,2,1
904909,0,0,3
904910,3,2,1
904911,3,2,2
904912,3,2,2
904913,2,1,2
904914,3,2,2
904915,2,2,3
904916,3,2,1
904917,4,4,2
904918,4,2,1
904919,1,1,2
904920,2,1,1
904921,2,2,2
904922,2,2,3
904923,1,1,3
904924,2,2,3
904925,4,4,2
904926,2,2,2
904927,4,4,3
904928,1,1,3
904929,0,0,3
904930,2,2,3
904931,3,2,1
904932,1,1,2
904933,2,1,2
904934,5,2,1
904935,1,1,3
904936,1,1,2
904937,7,4,1
904938,3,3,2
904939,3,2,1
904940,5,3,1
904941,1,1,2
904942,0,0,3
904943,4,2,1
904944,5,2,1
904945,2,1,1
904946,0,0,3
904947,8,4,1
904948,7,6,1
904949,8,8,2
904950,0,0,3
904951,3,3,2
904952,1,1,3
904953,4,3,1
904954,2,1,2
904955,4,2,1
904956,1,1,3
904957,0,0,3
904958,2,1,2
904959,1,1,3
904960,0,0,3
904961,2,2,3
904962,5,3,1
904963,0,0,3
904964,4,2,1
904965,1,1,2
904966,2,1,1
904967,0,0,3
904968,6,4,2
904969,3,2,2
904970,3,3,2
904971,2,1,1
904972,4,2,1
904973,5,2,1
904974,2,1,2
904975,2,1,2
904976,4,3,1
904977,5,5,3
904978,1,1,2
904979,4,2,2
904980,6,3,1
904981,2,1,2
904982,0,0,3
904983,2,2,2
904984,1,1,3
904985,3,2,2
904986,3,2,2
904987,4,2,2
904988,2,1,2
904989,1,1,3
904990,2,2,3
904991,3,2,1
904992,1,1,2
904993,1,1,2
904994,2,1,1
904995,2,1,2
904996,1,1,2
904997,4,3,1
904998,2,1,1
904999,6,2,1
905000,2,2,3
905001,2,2,3
905002,8,4,1
905003,4,2,2
905004,2,1,2
905005,1,1,2
905006,1,1,3
905007,0,0,3
905008,1,1,3
905009,0,0,3
905010,4,2,1
905011,6,4,1
905012,7,6,1
905013,3,2,2
905014,1,1,3
905015,3,2,1
905016,6,3,2
905017,3,1,1
905018,5,3,2
905019,5,3,2
905020,1,1,2
905021,2,2,2
905022,3,2,1
905023,1,1,2
905024,3,3,3
905025,2,1,2
905026,5,4,1
905027,3,3,3
905028,3,2,2
905029,1,1,3
905030,2,1,1
905031,1,1,3
905032,3,3,2
905033,7,4,1
905034,3,2,2
905035,2,1,2
905036,1,1,2
905037,4,2,1
905038,4,2,1
905039,3,3,2
905040,2,2,3
905041,5,2,1
905042,3,2,2
905043,2,2,3
905044,2,2,3
905045,2,1,2
905046,1,1,3
905047,2,2,3
905048,3,3,3
905049,0,0,3
905050,2,1,2
905051,7,3,1
905052,3,1,1
905053,1,1,2
905054,1,1,2
905055,0,0,3
905056,1,1,3
905057,6,5,1
905058,6,2,1
905059,1,1,2
905060,2,2,2
905061,3,2,1
905062,1,1,3
905063,1,1,3
905064,1,1,3
905065,1,1,2
905066,3,3,3
905067,3,3,2
905068,0,0,3
905069,2,1,1
905070,2,1,2
905071,1,1,2
905072,1,1,2
905073,4,2,1
905074,2,1,2
905075,0,0,3
905076,3,2,2
905077,3,2,1
905078,2,2,2
905079,4,2,2
905080,3,3,2
905081,1,1,3
905082,1,1,3
905083,1,1,3
905084,4,2,1
905085,2,1,1
905086,5,3,1
905087,3,3,2
905088,3,2,1
905089,1,1,2
905090,4,2,1
905091,0,0,3
905092,1,1,2
905093,2,2,3
905094,3,3,3
905095,2,1,1
905096,8,6,1
905097,1,1,2
905098,2,1,2
905099,2,1,2
905100,4,2,2
905101,4,2,1
905102,5,3,1
905103,3,3,3
905104,3,3,2
905105,1,1,2
905106,5,4,1
905107,4,3,1
905108,2,2,3
905109,4,2,1
905110,3,2,1
905111,0,0,3
905112,3,2,2
905113,6,3,1
905114,2,2,2
905115,3,2,2
905116,4,2,2
905117,5,2,1
905118,3,2,2
905119,2,2,2
905120,3,2,2
905121,9,4,1
905122,2,1,2
905123,2,2,3
905124,1,1,3
905125,4,2,1
905126,3,2,1
905127,3,2,2
905128,7,4,1
905129,7,6,2
905130,1,1,2
905131,3,2,2
905132,2,2,2
905133,6,6,2
905134,2,2,2
905135,3,3,2
905136,2,2,2
905137,8,6,1
905138,1,1,2
905139,4,2,2
905140,2,2,2
905141,2,2,2
905142,4,3,1
905143,5,3,2
905144,3,2,2
905145,3,3,3
905146,4,2,2
905147,4,2,1
905148,2,2,2
905149,3,1,1
905150,1,1,3
905151,5,5,2
905152,2,1,2
905153,3,3,3
905154,2,1,1
905155,2,1,2
905156,3,2,2
905157,3,2,2
905158,2,2,2
905159,5,3,2
905160,1,1,3
905161,4,4,3
905162,2,2,2
905163,4,4,3
905164,1,1,2
905165,0,0,3
905166,4,2,1
905167,6,3,1
905168,0,0,3
905169,3,2,2
905170,5,3,1
905171,5,2,1
905172,5,3,1
905173,1,1,2
905174,0,0,3
905175,4,3,2
905176,2,2,2
905177,6,3,1
905178,6,3,2
905179,2,1,2
905180,4,2,1
905181,1,1,2
905182,1,1,3
905183,1,1,2
905184,2,2,3
905185,1,1,2
905186,4,3,2
905187,3,2,2
905188,6,2,1
905189,1,1,2
905190,0,0,3
905191,0,0,3
905192,6,4,1
905193,2,1,2
905194,0,0,3
905195,1,1,3
905196,2,2,2
905197,6,4,1
905198,3,2,1
905199,3,2,1
905200,0,0,3
905201,5,5,3
905202,1,1,2
905203,4,4,2
905204,1,1,3
905205,3,2,2
905206,4,2,1
905207,2,1,1
905208,3,1,1
905209,2,1,1
905210,4,3,2
905211,3,1,1
905212,5,2,1
905213,1,1,3
905214,2,1,2
905215,9,4,1
905216,4,3,1
905217,5,3,1
905218,3,2,2
905219,5,3,1
905220,3,3,2
905221,2,1,2
905222,5,3,1
905223,0,0,3
905224,2,2,3
905225,0,0,3
905226,6,3,1
905227,5,3,2
905228,2,1,1
905229,4,3,2
905230,1,1,2
905231,0,0,3
905232,4,4,2
905233,2,2,2
905234,4,4,3
905235,3,2,1
905236,0,0,3
905237,3,2,2
905238,1,1,3
905239,2,1,1
905240,4,2,2
905241,5,3,1
905242,0,0,3
905243,3,1,1
905244,0,0,3
905245,5,3,2
905246,2,2,3
905247,1,1,2
905248,0,0,3
905249,6,3,1
905250,4,3,2
905251,7,6,1
905252,2,1,2
905253,2,2,3
905254,0,0,3
905255,2,2,2
905256,1,1,2
905257,5,4,2
905258,3,2,2
905259,6,4,1
905260,5,2,1
905261,0,0,3
905262,1,1,2
905263,2,1,2
905264,9,5,2
905265,2,2,2
905266,1,1,3
905267,1,1,2
905268,2,2,2
905269,1,1,2
905270,1,1,3
905271,6,3,1
905272,2,1,1
905273,2,1,2
905274,0,0,3
905275,1,1,2
905276,4,4,3
905277,6,4,1
905278,2,2,3
905279,2,1,2
905280,3,2,2
905281,3,2,2
905282,1,1,2
905283,8,6,1
905284,3,3,3
905285,5,3,1
905286,7,4,1
905287,6,3,1
905288,5,4,2
905289,4,2,2
905290,3,3,2
905291,1,1,2
905292,3,2,1
905293,7,5,1
905294,3,3,3
905295,4,2,1
905296,2,1,1
905297,2,2,2
905298,2,1,2
905299,1,1,3
905300,2,1,1
905301,1,1,3
905302,0,0,3
905303,2,1,2
905304,0,0,3
905305,1,1,2
905306,5,3,1
905307,5,4,2
905308,0,0,3
905309,5,3,2
905310,5,3,2
905311,3,2,1
905312,9,9,3
905313,6,2,1
905314,8,4,1
905315,2,2,2
905316,4,4,2
905317,1,1,3
905318,3,2,1
905319,6,4,1
905320,2,2,2
905321,2,2,2
905322,5,4,2
905323,4,3,1
905324,1,1,3
905325,0,0,3
905326,5,5,3
905327,0,0,3
905328,8,4,1
905329,0,0,3
905330,2,2,3
905331,0,0,3
905332,1,1,2
905333,4,4,2
905334,1,1,2
905335,4,3,1
905336,4,2,1
905337,3,2,2
905338,1,1,2
905339,2,1,2
905340,2,1,1
905341,6,5,1
905342,0,0,3
905343,3,2,2
905344,1,1,2
905345,6,5,2
905346,1,1,3
905347,4,2,1
905348,5,3,1
905349,0,0,3
905350,1,1,3
905351,0,0,3
905352,1,1,2
905353,1,1,3
905354,7,4,1
905355,1,1,3
905356,3,2,2
905357,3,3,2
905358,2,1,2
905359,6,4,1
905360,2,1,2
905361,0,0,3
905362,9,4,1
905363,3,2,2
905364,4,2,1
905365,0,0,3
905366,2,1,2
905367,8,6,1
905368,3,3,2
905369,4,2,1
905370,0,0,3
905371,1,1,3
905372,2,2,3
905373,1,1,2
905374,4,3,2
905375,1,1,2
905376,1,1,3
905377,9,5,1
905378,2,1,2
905379,4,3,1
905380,1,1,3
905381,1,1,3
905382,0,0,3
905383,3,3,2
905384,3,3,2
905385,5,3,1
905386,0,0,3
905387,0,0,3
905388,3,2,1
905389,3,3,2
905390,4,4,3
905391,6,2,1
905392,2,1,1
905393,1,1,2
905394,6,3,1
905395,1,1,2
905396,0,0,3
905397,1,1,2
905398,6,3,2
905399,4,3,1
905400,6,3,1
905401,0,0,3
905402,4,2,2
905403,8,3,1
905404,3,2,2
905405,1,1,3
905406,4,3,2
905407,8,4,1
905408,3,1,1
905409,3,1,1
905410,1,1,2
905411,1,1,3
905412,1,1,3
905413,3,2,1
905414,6,3,1
905415,3,3,2
905416,2,1,1
905417,1,1,2
905418,1,1,3
905419,1,1,2
905420,2,1,2
905421,0,0,3
905422,1,1,2
905423,6,3,1
905424,3,2,2
905425,3,2,2
905426,5,5,2
905427,2,2,2
905428,2,2,3
905429,0,0,3
905430,1,1,2
905431,1,1,2
905432,1,1,3
905433,4,2,1
905434,1,1,2
905435,5,3,2
905436,0,0,3
905437,2,2,2
905438,3,2,2
905439,2,2,3
905440,2,1,2
905441,2,1,1
905442,1,1,3
905443,2,1,2
905444,4,4,3
905445,0,0,3
905446,3,2,2
905447,0,0,3
905448,1,1,2
905449,3,3,3
905450,1,1,2
905451,2,2,3
905452,1,1,2
905453,9,8,2
905454,2,1,1
905455,7,4,1
905456,5,4,1
905457,5,2,1
905458,8,6,1
905459,1,1,2
905460,2,1,2
905461,1,1,3
905462,3,3,2
905463,1,1,2
905464,4,2,2
905465,7,3,1
905466,2,1,1
905467,4,2,1
905468,2,1,2
905469,6,5,2
905470,7,6,1
905471,0,0,3
905472,5,4,2
905473,5,5,2
905474,2,1,1
905475,2,1,2
905476,3,3,2
905477,5,4,2
905478,0,0,3
905479,0,0,3
905480,0,0,3
905481,7,5,1
905482,3,2,2
905483,3,2,1
905484,2,2,3
905485,6,4,1
905486,3,2,2
905487,6,4,1
905488,1,1,2
905489,1,1,2
905490,2,1,2
905491,6,4,1
905492,4,2,1
905493,1,1,3
905494,0,0,3
905495,4,2,2
905496,3,3,3
905497,6,3,1
905498,9,4,1
905499,2,1,2
905500,4,2,2
905501,1,1,2
905502,6,3,1
905503,2,2,2
905504,0,0,3
905505,7,6,2
905506,0,0,3
905507,0,0,3
905508,0,0,3
905509,5,3,1
905510,1,1,2
905511,2,2,2
905512,6,5,2
905513,3,2,2
905514,4,4,3
905515,0,0,3
905516,2,1,2
905517,4,3,1
905518,2,1,2
905519,5,5,3
905520,2,2,3
905521,3,2,2
905522,5,2,1
905523,3,2,2
905524,2,2,2
905525,2,2,2
905526,8,4,1
905527,3,2,1
905528,3,3,2
905529,4,3,2
905530,3,2,2
905531,1,1,3
905532,0,0,3
905533,7,5,2
905534,6,4,1
905535,4,2,1
905536,4,4,2
905537,2,2,2
905538,2,2,2
905539,2,2,3
905540,7,5,1
905541,3,3,3
905542,2,1,2
905543,0,0,3
905544,0,0,3
905545,2,1,1
905546,4,2,1
905547,2,1,2
905548,1,1,2
905549,4,2,1
905550,3,2,2
905551,4,2,1
905552,0,0,3
905553,2,2,2
905554,2,1,1
905555,2,1,2
905556,1,1,3
905557,3,2,1
905558,2,1,1
905559,0,0,3
905560,9,6,1
905561,0,0,3
905562,6,5,2
905563,1,1,2
905564,3,3,3
905565,7,5,1
905566,3,3,2
905567,4,3,2
905568,5,2,1
905569,5,3,2
905570,4,2,1
905571,7,6,1
905572,4,2,1
905573,2,1,1
905574,3,2,2
905575,1,1,2
905576,0,0,3
905577,11,4,1
905578,3,2,2
905579,0,0,3
905580,1,1,3
905581,4,3,1
905582,7,5,2
905583,2,2,2
905584,1,1,3
905585,3,2,2
905586,6,3,1
905587,4,2,2
905588,1,1,3
905589,2,2,2
905590,2,2,2
905591,8,3,1
905592,3,3,3
905593,1,1,3
905594,3,2,2
905595,2,2,2
905596,5,2,1
905597,2,2,2
905598,0,0,3
905599,3,2,2
905600,1,1,3
905601,3,3,2
905602,3,2,1
905603,3,2,2
905604,3,2,1
905605,0,0,3
905606,3,2,1
905607,3,2,1
905608,7,4,1
905609,1,1,2
905610,8,5,1
905611,2,2,2
905612,1,1,2
905613,3,2,2
905614,6,3,1
905615,1,1,2
905616,4,3,2
905617,3,2,2
905618,1,1,3
905619,4,3,1
905620,3,3,2
905621,0,0,3
905622,1,1,3
905623,4,3,2
905624,3,3,3
905625,4,3,1
905626,0,0,3
905627,3,2,1
905628,1,1,3
905629,2,2,2
905630,0,0,3
905631,2,1,1
905632,4,2,1
905633,4,3,1
905634,4,3,1
905635,2,2,2
905636,0,0,3
905637,2,2,2
905638,3,1,1
905639,8,4,1
905640,6,4,1
905641,1,1,2
905642,3,3,3
905643,6,5,2
905644,5,3,1
905645,0,0,3
905646,2,2,2
905647,4,2,1
905648,3,1,1
905649,1,1,3
905650,2,1,2
905651,5,4,1
905652,7,7,3
905653,3,3,3
905654,0,0,3
905655,1,1,2
905656,6,4,1
905657,1,1,2
905658,1,1,2
905659,5,2,1
905660,5,5,2
905661,3,2,2
905662,2,2,2
905663,4,3,2
905664,3,2,1
905665,0,0,3
905666,4,3,2
905667,4,3,2
905668,0,0,3
905669,8,7,2
905670,2,2,2
905671,4,2,2
905672,0,0,3
905673,4,2,2
905674,0,0,3
905675,5,3,2
905676,4,3,2
905677,4,2,1
905678,5,3,1
905679,0,0,3
905680,2,2,3
905681,2,2,2
905682,3,2,2
905683,0,0,3
905684,2,2,2
905685,3,3,3
905686,4,2,1
905687,1,1,2
905688,0,0,3
905689,4,3,1
905690,3,3,2
905691,1,1,2
905692,4,4,2
905693,4,4,2
905694,4,3,1
905695,3,1,1
905696,6,5,2
905697,1,1,2
905698,7,6,2
905699,2,1,1
905700,5,3,2
905701,1,1,2
905702,1,1,3
905703,1,1,3
905704,5,4,2
905705,1,1,3
905706,4,4,2
905707,6,4,2
905708,2,1,2
905709,7,3,1
905710,3,3,2
905711,3,2,1
905712,2,2,2
905713,8,7,1
905714,1,1,3
905715,0,0,3
905716,5,2,1
905717,2,2,2
905718,6,4,1
905719,0,0,3
905720,2,2,2
905721,4,3,2
905722,1,1,3
905723,0,0,3
905724,3,2,2
905725,0,0,3
905726,1,1,2
905727,2,2,3
905728,1,1,2
905729,0,0,3
905730,2,1,2
905731,2,2,2
905732,5,2,1
905733,5,4,2
905734,0,0,3
905735,8,4,1
905736,2,1,2
905737,0,0,3
905738,1,1,3
905739,2,1,1
905740,1,1,2
905741,3,1,1
905742,3,2,1
905743,3,2,2
905744,1,1,3
905745,9,6,1
905746,2,2,3
905747,1,1,3
905748,5,3,1
905749,2,1,2
905750,0,0,3
905751,6,3,1
905752,0,0,3
905753,2,1,2
905754,8,4,1
905755,3,3,3
905756,4,3,1
905757,3,2,2
905758,1,1,2
905759,6,4,2
905760,2,2,3
905761,3,1,1
905762,2,2,3
905763,0,0,3
905764,1,1,3
905765,5,4,2
905766,1,1,2
905767,3,2,2
905768,10,7,1
905769,6,3,1
905770,3,2,2
905771,3,2,2
905772,1,1,2
905773,2,2,2
905774,1,1,2
905775,1,1,3
905776,5,5,2
905777,1,1,2
905778,0,0,3
905779,0,0,3
905780,3,3,3
905781,4,3,2
905782,1,1,2
905783,3,2,1
905784,0,0,3
905785,7,5,2
905786,2,2,2
905787,1,1,3
905788,2,2,2
905789,7,4,1
905790,7,5,1
905791,8,7,2
905792,5,4,2
905793,4,3,1
905794,0,0,3
905795,1,1,2
905796,1,1,2
905797,2,1,2
905798,6,3,1
905799,2,2,2
905800,4,2,2
905801,3,3,3
905802,3,2,1
905803,0,0,3
905804,3,2,2
905805,3,2,2
905806,0,0,3
905807,11,6,1
905808,4,2,1
905809,4,3,2
905810,2,1,2
905811,2,2,2
905812,3,3,2
905813,4,2,2
905814,2,2,2
905815,4,3,2
905816,0,0,3
905817,0,0,3
905818,5,3,2
905819,5,3,1
905820,6,5,1
905821,3,3,2
905822,2,2,2
905823,2,1,2
905824,2,2,2
905825,0,0,3
905826,7,3,1
905827,1,1,3
905828,0,0,3
905829,4,3,1
905830,2,1,1
905831,1,1,3
905832,4,3,1
905833,0,0,3
905834,6,4,1
905835,0,0,3
905836,2,2,3
905837,6,4,2
905838,1,1,3
905839,1,1,3
905840,0,0,3
905841,3,1,1
905842,4,4,2
905843,14,8,2
905844,8,5,2
905845,0,0,3
905846,1,1,3
905847,4,3,2
905848,7,4,2
905849,0,0,3
905850,2,2,2
905851,2,2,3
905852,5,2,1
905853,2,2,2
905854,6,2,1
905855,2,2,2
905856,1,1,2
905857,1,1,3
905858,0,0,3
905859,5,3,2
905860,2,1,1
905861,5,2,1
905862,6,5,2
905863,2,1,1
905864,0,0,3
905865,6,5,1
905866,3,2,2
905867,5,4,2
905868,1,1,2
905869,2,1,1
905870,3,2,2
905871,1,1,2
905872,3,2,1
905873,2,1,2
905874,5,2,1
905875,9,5,1
905876,3,2,2
905877,9,6,1
905878,5,3,2
905879,1,1,2
905880,2,1,2
905881,0,0,3
905882,4,3,2
905883,3,2,1
905884,4,2,1
905885,8,6,1
905886,6,3,2
905887,8,6,2
905888,4,2,2
905889,2,2,3
905890,1,1,2
905891,3,2,2
905892,1,1,2
905893,6,4,2
905894,4,4,3
905895,2,1,2
905896,0,0,3
905897,1,1,2
905898,4,4,3
905899,4,3,2
905900,4,3,2
905901,3,2,2
905902,1,1,2
905903,5,3,2
905904,7,3,1
905905,0,0,3
905906,2,2,3
905907,3,2,1
905908,6,4,1
905909,0,0,3
905910,8,3,1
905911,4,3,1
905912,3,2,1
905913,4,2,2
905914,1,1,2
905915,4,4,2
905916,0,0,3
905917,1,1,2
905918,6,5,1
905919,2,2,3
905920,7,5,2
905921,5,2,1
905922,1,1,2
905923,5,3,1
905924,2,2,2
905925,7,4,1
905926,4,2,2
905927,2,1,2
905928,2,2,2
905929,1,1,2
905930,2,1,1
905931,0,0,3
905932,5,2,1
905933,1,1,2
905934,2,2,2
905935,2,2,2
905936,4,2,1
905937,4,3,2
905938,4,2,1
905939,1,1,3
905940,5,3,1
905941,2,2,3
905942,2,1,2
905943,6,5,2
905944,6,4,1
905945,5,2,1
905946,0,0,3
905947,3,3,2
905948,0,0,3
905949,2,2,2
905950,5,4,2
905951,1,1,3
905952,2,1,2
905953,1,1,3
905954,1,1,3
905955,2,2,3
905956,0,0,3
905957,2,1,2
905958,3,1,1
905959,1,1,2
905960,6,4,2
905961,11,8,1
905962,6,3,1
905963,8,5,1
905964,0,0,3
905965,5,3,1
905966,3,2,1
905967,5,3,2
905968,2,2,2
905969,2,2,3
905970,2,2,3
905971,2,2,2
905972,2,2,2
905973,2,2,2
905974,1,1,2
905975,3,2,2
905976,5,4,2
905977,6,3,2
905978,0,0,3
905979,0,0,3
905980,1,1,3
905981,0,0,3
905982,3,2,2
905983,6,3,1
905984,0,0,3
905985,1,1,3
905986,0,0,3
905987,1,1,2
905988,0,0,3
905989,4,2,1
905990,4,2,2
905991,2,2,2
905992,4,3,2
905993,3,3,3
905994,2,2,3
905995,8,3,1
905996,3,2,2
905997,1,1,3
905998,1,1,3
905999,4,2,1
906000,2,1,2
906001,0,0,3
906002,2,1,1
906003,7,5,2
906004,4,2,2
906005,0,0,3
906006,4,2,2
906007,5,5,3
906008,2,2,2
906009,0,0,3
906010,2,1,2
906011,0,0,3
906012,3,2,2
906013,3,3,2
906014,3,1,1
906015,3,3,2
906016,4,4,3
906017,2,1,1
906018,9,8,2
906019,5,4,1
906020,6,3,2
906021,3,3,3
906022,1,1,3
906023,4,2,1
906024,6,4,2
906025,3,1,1
906026,4,4,3
906027,0,0,3
906028,3,2,1
906029,1,1,2
906030,3,3,2
906031,4,4,3
906032,3,2,1
906033,5,3,1
906034,2,2,3
906035,3,2,2
906036,4,3,2
906037,2,1,2
906038,0,0,3
906039,3,3,2
906040,3,2,2
906041,3,2,1
906042,3,2,1
906043,2,2,2
906044,3,2,1
906045,1,1,3
906046,5,3,1
906047,3,2,1
906048,1,1,2
906049,2,1,2
906050,1,1,3
906051,3,2,1
906052,8,4,1
906053,4,3,2
906054,2,1,2
906055,1,1,3
906056,3,3,2
906057,0,0,3
906058,4,4,2
906059,2,2,2
906060,2,2,2
906061,1,1,2
906062,2,2,2
906063,3,3,3
906064,1,1,3
906065,4,3,1
906066,5,3,1
906067,1,1,2
906068,1,1,2
906069,1,1,2
906070,2,1,2
906071,3,1,1
906072,0,0,3
906073,3,3,3
906074,0,0,3
906075,0,0,3
906076,4,4,2
906077,4,3,2
906078,1,1,3
906079,6,5,1
906080,7,6,2
906081,4,3,2
906082,2,1,1
906083,2,2,3
906084,1,1,2
906085,4,3,2
906086,2,1,2
906087,1,1,2
906088,3,2,2
906089,3,2,2
906090,0,0,3
906091,1,1,2
906092,1,1,2
906093,11,8,2
906094,1,1,2
906095,1,1,2
906096,4,2,1
906097,9,4,1
906098,2,1,1
906099,3,1,1
906100,9,5,1
906101,2,1,2
906102,1,1,2
906103,3,3,2
906104,0,0,3
906105,1,1,2
906106,2,1,2
906107,1,1,3
906108,3,2,1
906109,4,4,2
906110,2,1,2
906111,2,2,2
906112,6,4,1
906113,5,4,2
906114,8,5,1
906115,4,4,2
906116,1,1,2
906117,1,1,2
906118,2,1,2
906119,1,1,2
906120,4,3,1
906121,3,2,2
906122,5,3,1
906123,1,1,2
906124,0,0,3
906125,2,1,2
906126,2,1,2
906127,1,1,2
906128,0,0,3
906129,4,3,2
906130,4,3,1
906131,6,5,2
906132,3,2,1
906133,2,1,2
